,AVIBASEID,MONTH,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
1440,F012ED4B,12,4136,4136.0,0.13022670025188918
1441,F59AB6B3,01,14319,14319.0,0.0112217868338558
1442,F59AB6B3,02,2433,2433.0,0.0019067398119122258
1443,F59AB6B3,03,388,388.0,0.0003040752351097179
1444,F59AB6B3,04,1693,1693.0,0.0013268025078369905
1445,F59AB6B3,05,23446,23446.0,0.01837460815047022
1446,F59AB6B3,06,44560,44560.0,0.034921630094043886
1447,F59AB6B3,07,88107,88107.0,0.06904937304075236
1448,F59AB6B3,08,155852,155852.0,0.122141065830721
1449,F59AB6B3,09,285180,285180.0,0.22349529780564265
1450,F59AB6B3,10,362173,362173.0,0.28383463949843263
1451,F59AB6B3,11,185228,185228.0,0.14516300940438873
1452,F59AB6B3,12,112621,112621.0,0.08826097178683386
1453,F5C181CA,02,685,685.0,0.0015375809474641137
1454,F5C181CA,03,36313,36313.0,0.08150974736534944
1455,F5C181CA,04,105435,105435.0,0.2366640105049326
1456,F5C181CA,05,104250,104250.0,0.23400410769800564
1457,F5C181CA,06,113089,113089.0,0.25384451352959003
1458,F5C181CA,07,61999,61999.0,0.1391656659296753
1459,F5C181CA,08,22486,22486.0,0.050473058663763594
1460,F5C181CA,09,1181,1181.0,0.0026509242320512678
1461,F5C181CA,10,67,67.0,0.0001503911291680228
1462,F6C6C3F7,01,4030,4030.0,0.07670346402740769
1463,F6C6C3F7,02,2859,2859.0,0.054415683288922725
1464,F6C6C3F7,03,3272,3272.0,0.06227636086791016
1465,F6C6C3F7,04,3012,3012.0,0.05732775028549676
1466,F6C6C3F7,05,2098,2098.0,0.0399314807765512
1467,F6C6C3F7,06,12,12.0,0.00022839741149600305
1468,F6C6C3F7,07,6,6.0,0.00011419870574800152
1469,F6C6C3F7,08,935,935.0,0.01779596497906357
1470,F6C6C3F7,09,10655,10655.0,0.20279786829082605
1471,F6C6C3F7,10,10810,10810.0,0.2057480015226494
1472,F6C6C3F7,11,7117,7117.0,0.13545869813475447
1473,F6C6C3F7,12,7734,7734.0,0.14720213170917396
1474,F6CA75F0,04,359,359.0,0.014742115637319317
1475,F6CA75F0,05,5119,5119.0,0.21020860709592643
1476,F6CA75F0,06,8754,8754.0,0.35947766097240474
1477,F6CA75F0,07,5314,5314.0,0.2182161629434954
1478,F6CA75F0,08,3290,3290.0,0.1351018396846255
1479,F6CA75F0,09,1308,1308.0,0.05371222076215506
1480,F6CA75F0,10,208,208.0,0.008541392904073587
1481,F9305BAA,01,2277,2277.0,0.04545817528448792
1482,F9305BAA,02,1371,1371.0,0.027370732681173886
1483,F9305BAA,03,3537,3537.0,0.07061289678578558
1484,F9305BAA,04,14057,14057.0,0.2806348572569375
1485,F9305BAA,05,5375,5375.0,0.10730684767418647
1486,F9305BAA,06,530,530.0,0.010580954282291874
1487,F9305BAA,07,3911,3911.0,0.0780794569774406
1488,F9305BAA,08,4342,4342.0,0.0866839688560591
1489,F9305BAA,09,5233,5233.0,0.10447195048911959
1490,F9305BAA,10,3235,3235.0,0.06458374925134758
1491,F9305BAA,11,3668,3668.0,0.0732281892593332
1492,F9305BAA,12,2554,2554.0,0.05098822120183669
1493,F93AC929,01,21427,21427.0,0.09635308930659232
1494,F93AC929,02,11653,11653.0,0.05240129508049285
1495,F93AC929,03,14255,14255.0,0.06410198758881194
1496,F93AC929,04,20325,20325.0,0.09139760769853404
1497,F93AC929,05,19743,19743.0,0.08878046586923284
1498,F93AC929,06,12319,12319.0,0.05539616872020865
1499,F93AC929,07,13567,13567.0,0.06100818418922565
1500,F93AC929,08,17623,17623.0,0.0792472344635309
1501,F93AC929,09,27707,27707.0,0.12459303894235094
1502,F93AC929,10,22799,22799.0,0.10252270887669754
1503,F93AC929,11,18439,18439.0,0.08291662919327278
1504,F93AC929,12,22523,22523.0,0.10128159007104956
1505,FB738385,01,133548,133548.0,0.2191848270293159
1506,FB738385,02,92045,92045.0,0.15106828558955118
1507,FB738385,03,72959,72959.0,0.11974350641890451
1508,FB738385,04,29298,29298.0,0.04808516085830486
1509,FB738385,05,1943,1943.0,0.0031889367037916012
1510,FB738385,06,951,951.0,0.001560822853991669
1511,FB738385,07,744,744.0,0.0012210853873499492
1512,FB738385,08,518,518.0,0.0008501642885044002
1513,FB738385,09,280,280.0,0.00045954826405643253
1514,FB738385,10,9811,9811.0,0.016102242923777356
1515,FB738385,11,112385,112385.0,0.1844511844856506
1516,FB738385,12,154812,154812.0,0.25408423519680157
1517,FC366114,01,2054,2054.0,0.13561336326422818
1518,FC366114,02,1300,1300.0,0.08583124257229631
1519,FC366114,03,1669,1669.0,0.11019411065627889
1520,FC366114,04,1471,1471.0,0.09712135217219067
1521,FC366114,05,976,976.0,0.06443945596197016
1522,FC366114,06,685,685.0,0.045226462432325365
1523,FC366114,07,594,594.0,0.039218275452264625
1524,FC366114,08,774,774.0,0.05110260134689027
1525,FC366114,09,1570,1570.0,0.10365773141423479
1526,FC366114,10,1189,1189.0,0.07850257493727716
1527,FC366114,11,1088,1088.0,0.07183414762973722
1528,FC366114,12,1776,1776.0,0.11725868216030635
1529,FD2B0309,01,58194,58194.0,0.16115578891399707
1530,FD2B0309,02,6912,6912.0,0.01914130001329257
1531,FD2B0309,03,13605,13605.0,0.0376761265452612
1532,FD2B0309,04,20901,20901.0,0.0578808321148478
1533,FD2B0309,05,40259,40259.0,0.11148865700739953
1534,FD2B0309,06,28507,28507.0,0.0789440161283176
1535,FD2B0309,07,60157,60157.0,0.16659189596348975
1536,FD2B0309,08,38706,38706.0,0.10718795693207497
1537,FD2B0309,09,33278,33278.0,0.09215627630821038
1538,FD2B0309,10,16829,16829.0,0.046604302361646505
1539,FD2B0309,11,15062,15062.0,0.04171097523151225
1540,FD2B0309,12,28694,28694.0,0.07946187247995037
1541,FED3756C,01,2809,2809.0,0.18801874163319945
1542,FED3756C,02,1888,1888.0,0.12637215528781795
1543,FED3756C,03,1829,1829.0,0.12242302543507363
1544,FED3756C,04,1482,1482.0,0.09919678714859438
1545,FED3756C,05,1262,1262.0,0.08447121820615797
1546,FED3756C,06,882,882.0,0.05903614457831325
1547,FED3756C,07,473,473.0,0.031659973226238286
1548,FED3756C,08,304,304.0,0.02034805890227577
1549,FED3756C,09,256,256.0,0.01713520749665328
1550,FED3756C,10,531,531.0,0.035542168674698796
1551,FED3756C,11,1350,1350.0,0.09036144578313253
1552,FED3756C,12,1874,1874.0,0.1254350736278447
1553,FF592882,01,14282,14282.0,0.0689398839577923
1554,FF592882,02,11355,11355.0,0.05481111765444137
1555,FF592882,03,14988,14988.0,0.07234777907571706
1556,FF592882,04,14222,14222.0,0.06865026114323779
1557,FF592882,05,16316,16316.0,0.07875809737119026
1558,FF592882,06,17894,17894.0,0.08637517739397392
1559,FF592882,07,15322,15322.0,0.07396001274340384
1560,FF592882,08,17993,17993.0,0.08685305503798886
1561,FF592882,09,30285,30285.0,0.14618711564638986
1562,FF592882,10,21207,21207.0,0.10236718380429222
1563,FF592882,11,15673,15673.0,0.07565430620854774
1564,FF592882,12,17629,17629.0,0.08509600996302483
1565,FFF61080,01,945,945.0,0.021375737971906172
1566,FFF61080,02,623,623.0,0.014092153181478884
1567,FFF61080,03,4722,4722.0,0.10681083037390576
1568,FFF61080,04,13700,13700.0,0.30989165102128524
1569,FFF61080,05,7228,7228.0,0.1634961206994051
1570,FFF61080,06,4339,4339.0,0.0981474360424348
1571,FFF61080,07,1624,1624.0,0.03673460155172024
1572,FFF61080,08,1913,1913.0,0.043271732000271436
1573,FFF61080,09,4658,4658.0,0.10536316134723699
1574,FFF61080,10,1955,1955.0,0.044221764799022824
1575,FFF61080,11,1173,1173.0,0.026533058879413693
1576,FFF61080,12,1329,1329.0,0.03006175213191884
