,AVIBASEID,MONTH,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
120,0D88C072,07,1191,80.13231242655213,0.03220991682762752
121,0D88C072,08,1498,284.39723583192267,0.11431607343853542
122,0D88C072,09,1445,465.63435680297806,0.18716599397348857
123,0D88C072,10,1141,361.946789330626,0.14548782666233492
124,0D88C072,11,1394,200.9030008526224,0.08075480105250944
125,0D88C072,12,1436,173.9850490126718,0.06993488379716264
126,0E599E6C,01,12264,2202.556255034884,0.09450082475664193
127,0E599E6C,02,9275,2603.8415313722007,0.11171799661769515
128,0E599E6C,03,18559,3143.865008071467,0.1348877403277016
129,0E599E6C,04,11832,1378.752293179533,0.05915546018074968
130,0E599E6C,05,5198,436.4702069473189,0.01872678368324833
131,0E599E6C,06,4386,191.54807626677143,0.008218383138400866
132,0E599E6C,07,3002,201.97917876113308,0.008665930294840068
133,0E599E6C,08,4198,796.995724981583,0.0341951553637319
134,0E599E6C,09,5128,1652.4380496094614,0.07089796602942051
135,0E599E6C,10,12828,4069.284323867897,0.1745929185217109
136,0E599E6C,11,31247,4503.311382813409,0.19321487877507157
137,0E599E6C,12,17549,2126.228151200123,0.09122596231078749
138,115F04DD,01,9,1.6163573300158152,0.1513753329574373
139,115F04DD,02,16,4.491802102636681,0.420666907149109
140,115F04DD,03,19,3.2185697049064,0.30142596050970977
141,115F04DD,04,1,0.11652740814566709,0.01091304186218833
142,115F04DD,11,1,0.14411979975080516,0.013497128554379657
143,115F04DD,12,9,1.0904355439512856,0.10212162896717587
144,15369E8E,01,155562,27938.197663546693,0.23362911970175962
145,15369E8E,02,70129,19687.849353487985,0.16463678039180782
146,15369E8E,03,44384,7518.5788306613495,0.0628730233342012
147,15369E8E,04,71752,8361.074589267904,0.06991827173590959
148,15369E8E,05,3610,303.1276350672992,0.0025348608163959486
149,15369E8E,06,1,0.043672612007927825,3.652058740998041e-07
150,15369E8E,07,48,3.2295138509441665,2.70063404643026e-05
151,15369E8E,08,28,5.315836183774255,4.4452907916618976e-05
152,15369E8E,09,712,229.4336761548238,0.0019186057896615717
153,15369E8E,10,42873,13600.126817679167,0.11372908497932487
154,15369E8E,11,186702,26907.454853074825,0.22500968267330496
155,15369E8E,12,124044,15029.109623765919,0.12567874612337937
156,1929E1E1,01,87645,15740.626465470681,0.37552723147322603
157,1929E1E1,02,24950,7004.403903799074,0.16710544601791805
158,1929E1E1,03,19395,3285.4820750873487,0.07838239414542696
159,1929E1E1,04,1927,224.54831549670047,0.005357093469909168
160,1929E1E1,05,197,16.541868174032672,0.0003946426130126586
161,1929E1E1,06,158,6.900272697252596,0.00016462116727652574
162,1929E1E1,07,182,12.245240018163297,0.000292137107302134
163,1929E1E1,08,395,74.99126044967252,0.001789081297566454
164,1929E1E1,09,204,65.73661507806749,0.0015682913968411514
165,1929E1E1,10,1691,536.4171961070014,0.012797410891528279
166,1929E1E1,11,22369,3223.8158006257604,0.07691120966781882
167,1929E1E1,12,96768,11724.362968564223,0.27971044075217383
168,19CCBBD2,01,5355,961.73261135941,0.09333475416721768
169,19CCBBD2,02,3923,1101.333728040231,0.10688283993760254
170,19CCBBD2,03,5617,951.5108438136446,0.0923427464617808
171,19CCBBD2,04,5967,695.3190444051955,0.06747970414106168
172,19CCBBD2,05,4817,404.4780659609917,0.039254009281372425
173,19CCBBD2,06,4459,194.73617694335016,0.01889886335119705
174,19CCBBD2,07,4196,282.3133358033692,0.02739809951758773
175,19CCBBD2,08,5022,953.4331898183682,0.09252930735163313
176,19CCBBD2,09,5953,1918.2846547045872,0.1861667417272268
177,19CCBBD2,10,4752,1507.4243145478833,0.14629334199777283
178,19CCBBD2,11,4325,623.3181339222323,0.06049212027381168
179,19CCBBD2,12,5862,710.2370176269374,0.0689274717917357
180,1E1AB415,01,26365,4735.029000651885,0.2103592135214372
181,1E1AB415,02,7015,1969.3744843747697,0.08749176987199611
182,1E1AB415,03,6548,1109.2207593540581,0.04927843240817472
183,1E1AB415,04,12436,1449.1348476995158,0.06437951421345249
184,1E1AB415,05,14449,1213.2662601350155,0.05390077573737355
185,1E1AB415,06,11191,488.7402009807203,0.021712856305728893
186,1E1AB415,07,7997,538.0504638750105,0.023903522533866062
187,1E1AB415,08,5443,1033.3605838672597,0.04590825519261719
188,1E1AB415,09,14448,4655.6990914113685,0.20683488931681993
189,1E1AB415,10,10515,3335.5569586428855,0.14818602766307748
190,1E1AB415,11,7515,1083.0602951273008,0.048116223120895016
191,1E1AB415,12,7418,898.7612072256263,0.03992852011456136
192,1F09CCCC,01,8,1.4367620711251692,0.00022497789393936333
193,1F09CCCC,02,5,1.4036881570739628,0.00021979895744242146
194,1F09CCCC,03,1681,284.75871968145566,0.044589440605592244
195,1F09CCCC,04,12618,1470.3428359820273,0.23023619655341582
196,1F09CCCC,05,13824,1160.7857138976021,0.18176365487089177
197,1F09CCCC,06,8984,392.3547462792236,0.06143755202688873
198,1F09CCCC,07,3925,264.08003885324695,0.041351433314286604
199,1F09CCCC,08,5670,1076.4568272142867,0.16855886911996648
200,1F09CCCC,09,5106,1645.3488068069246,0.25763981162251726
201,1F09CCCC,10,256,81.20804388136744,0.01271610313951125
202,1F09CCCC,11,45,6.485390988786232,0.0010155262554278127
203,1F09CCCC,12,13,1.5750735634851902,0.0002466356401202597
204,20748450,01,1124,201.86507099308625,0.11269838044108883
205,20748450,02,744,208.86879777260566,0.11660846087858441
206,20748450,03,1408,238.51295497411635,0.13315836963553682
207,20748450,04,1660,193.43549752180735,0.10799227019948673
208,20748450,05,1513,127.0449063315301,0.07092735318902026
209,20748450,06,890,38.868624687055764,0.021699796951765545
210,20748450,07,547,36.80300159305123,0.020546589137502347
211,20748450,08,428,81.25635309483505,0.04536425915234639
212,20748450,09,873,281.3140439370241,0.15705360511884572
213,20748450,10,633,200.79957725353748,0.11210353053354154
214,20748450,11,563,81.1394472597033,0.04529899229751784
215,20748450,12,836,101.28934608258608,0.05654839246476355
216,20C2214E,01,9396,1687.477052536511,0.20337302522593503
217,20C2214E,02,5193,1457.8705199370177,0.17570107847192967
218,20C2214E,03,3930,665.7357336990606,0.08023379634103557
219,20C2214E,04,2343,273.023717285298,0.032904541877638416
220,20C2214E,05,1741,146.18980959893847,0.017618647785846722
221,20C2214E,06,1709,74.63649392154865,0.008995114652531867
222,20C2214E,07,1385,93.18493090745147,0.011230553491457391
223,20C2214E,08,1438,273.00615829526356,0.032902425685943926
224,20C2214E,09,2714,874.5547711856626,0.10540045523846038
225,20C2214E,10,3621,1148.6497144313732,0.13843410018386626
226,20C2214E,11,5786,833.8771613581587,0.10049803090199629
227,20C2214E,12,6349,769.2416965051902,0.0927082301433585
228,2225D685,01,6489,1165.3936349414028,0.061955564558666715
229,2225D685,02,5904,1657.4749758729351,0.08811597626173198
230,2225D685,03,9139,1548.1320280599782,0.08230300126414569
231,2225D685,04,12420,1447.270409169185,0.07694091728383085
232,2225D685,05,11292,948.1765249805935,0.05040769929157986
233,2225D685,06,12728,555.8650056369054,0.029551328589822404
234,2225D685,07,10806,727.0443056938054,0.03865169593163984
235,2225D685,08,9498,1803.2075740531384,0.09586352620893054
236,2225D685,09,11556,3723.7859011869996,0.1979668078547935
237,2225D685,10,9938,3152.5216409883974,0.16759681209402805
238,2225D685,11,8554,1232.8007670683874,0.06553911504409386
239,2225D685,12,7003,848.4800126989836,0.04510755561673667
240,2281F1C7,01,2,0.3591905177812923,8.807510514282641e-05
241,2281F1C7,02,2,0.5614752628295852,0.0001376762201693828
242,2281F1C7,03,1679,284.4199228704129,0.06974102425158978
243,2281F1C7,04,12785,1489.8029131423536,0.3653062698525833
244,2281F1C7,05,12276,1030.801896976777,0.25275718863195185
245,2281F1C7,06,6104,266.57762369639147,0.06536601350395486
246,2281F1C7,07,6102,410.55194830127715,0.10066915529001892
247,2281F1C7,08,2661,505.1942887508319,0.123875876162125
248,2281F1C7,09,273,87.9710584132962,0.02157089298218754
249,2281F1C7,10,4,1.2688756856463663,0.00031113393559717255
250,2281F1C7,11,5,0.7205989987540258,0.00017669406467940395
251,23863F65,01,50040,8986.946754887933,0.18062110203944592
252,23863F65,02,36933,10368.482941042534,0.208387438622546
253,23863F65,03,27449,4649.816833156619,0.09345276695108094
254,23863F65,04,11510,1341.230467756628,0.02695626576883003
255,23863F65,05,8297,696.6897474109089,0.014002182653246483
256,23863F65,06,9953,434.67350731490563,0.008736138096719864
257,23863F65,07,14389,968.1140583590752,0.019457312131685948
258,23863F65,08,12442,2362.1297785185457,0.04747446439739504
259,23863F65,09,16934,5456.783528098014,0.10967131344131902
260,23863F65,10,17901,5678.535912188901,0.11412812854068365
261,23863F65,11,25191,3630.521875522533,0.07296681286984805
262,23863F65,12,42769,5181.870864361393,0.1041460744871991
263,240E3390,01,16903,3035.6986610285917,0.11312704089510082
264,240E3390,02,10679,2997.99716587857,0.11172207318918306
265,240E3390,03,11820,2002.2891532628234,0.07461644656397824
266,240E3390,04,14569,1697.6878092742238,0.0632653038631328
267,240E3390,05,15557,1306.3037725047018,0.048680154651282774
268,240E3390,06,11942,521.5383325986741,0.019435423231455317
269,240E3390,07,12877,866.384372054334,0.03228630744760992
270,240E3390,08,12844,2438.449998014162,0.09087022904721981
271,240E3390,09,13134,4232.277953114404,0.1577182502426572
272,240E3390,10,11753,3728.273983350436,0.13893625503649842
273,240E3390,11,12825,1848.3364318040763,0.06887931064862537
274,240E3390,12,17821,2159.1835365284287,0.0804632051832563
275,249AE8DF,01,108394,19467.048492192698,0.08857112324358722
276,249AE8DF,02,80197,22514.315826572118,0.10243557171083796
277,249AE8DF,03,74133,12558.011996517165,0.05713640815576382
278,249AE8DF,04,148281,17278.80060724766,0.07861503908513268
279,249AE8DF,05,14534,1220.4036144233037,0.005552588980469046
280,249AE8DF,06,7861,343.3104029943206,0.0015619927194721129
281,249AE8DF,07,67217,4522.463177477376,0.020576290423151667
282,249AE8DF,08,171406,32541.650604143215,0.14805791167393742
283,249AE8DF,09,150706,48563.246627231565,0.22095292482855294
284,249AE8DF,10,96433,30590.37224848401,0.13917999082266158
285,249AE8DF,11,119416,17210.210007042147,0.07830296576253369
286,249AE8DF,12,107133,12980.181236681454,0.05905719259389983
287,25C94A8F,01,55541,9974.900274045376,0.21860593490976515
288,25C94A8F,02,73237,20560.381911925164,0.4505931273972934
289,25C94A8F,03,24363,4127.053353717612,0.09044685480810613
290,25C94A8F,04,9948,1159.214656233096,0.02540488593618447
291,25C94A8F,05,2112,177.342261845467,0.0038865622597365657
292,25C94A8F,06,258,11.267533898045379,0.00024693477771590153
293,25C94A8F,07,126,8.477473858728438,0.00018578893499141103
294,25C94A8F,08,170,32.274719687200836,0.0007073198806337305
295,25C94A8F,09,398,128.25084706407284,0.0028106943984554378
296,25C94A8F,10,9598,3044.6672077084563,0.0667257118511803
297,25C94A8F,11,16092,2319.1758175899568,0.05082613198084241
298,25C94A8F,12,33729,4086.5889402147677,0.08956005286509511
299,27903EF7,01,20070,3604.476845935268,0.08274716264873763
300,27903EF7,02,13890,3899.4457003514685,0.08951869616551236
301,27903EF7,03,11155,1889.6392135910994,0.043380021578106
302,27903EF7,04,12537,1460.9041159222281,0.033537646560484476
303,27903EF7,05,529,44.41953433534661,0.001019729239368825
304,27903EF7,06,54,2.3583210484281025,5.41394448385163e-05
305,27903EF7,07,14037,944.4309567854847,0.02168108863835794
306,27903EF7,08,41052,7793.775250582169,0.1789199420256757
307,27903EF7,09,38581,12432.27620748491,0.28540496316265135
308,27903EF7,10,16904,5362.268647541544,0.1231003929029858
309,27903EF7,11,23617,3403.6773107147656,0.07813745297078005
310,27903EF7,12,22470,2722.4540747317096,0.0624987646625013
311,27B2749A,01,3649,655.3430996919677,0.0775558673907237
312,27B2749A,02,3925,1101.8952033030607,0.13040259110993146
313,27B2749A,03,4607,780.4184542370413,0.09235777438494541
314,27B2749A,04,4337,505.37936912775814,0.05980857256680201
315,27B2749A,05,4981,418.248961293689,0.04949721908058239
316,27B2749A,06,2701,117.95972503341305,0.013959815547669133
317,27B2749A,07,2613,175.80666026077307,0.020805648271873683
318,27B2749A,08,2356,447.28964460614804,0.052934007207253324
319,27B2749A,09,3981,1282.8307089499347,0.15181520701878634
320,27B2749A,10,4770,1513.1342551332918,0.17907023006824743
321,27B2749A,11,5083,732.5609421333426,0.08669412909119166
322,27B2749A,12,5935,719.081661483431,0.08509893826199356
323,28669A3D,01,6208,1114.9273671931312,0.17776361985363898
324,28669A3D,02,4538,1273.9873713603286,0.20312408991356712
325,28669A3D,03,2470,418.414061637832,0.0667117880348169
326,28669A3D,04,542,63.15785521495156,0.010069865800735173
327,28669A3D,05,419,35.182958197561874,0.005609558246025617
328,28669A3D,06,331,14.45563457462411,0.002304801195916354
329,28669A3D,07,198,13.321744635144686,0.002124014190333262
330,28669A3D,08,123,23.351708950151192,0.003723188106143628
331,28669A3D,09,1808,582.6068630448334,0.09289062944714926
332,28669A3D,10,4371,1386.5639054900669,0.22107325216963403
333,28669A3D,11,5041,726.5079105438087,0.11583416088861687
334,28669A3D,12,5113,619.4885484692137,0.09877103215342291
335,2F5DF476,01,39,7.0042150967352,8.731248035047007e-05
336,2F5DF476,02,22,6.1762278911254365,7.699103595994293e-05
337,2F5DF476,03,5527,936.2649873167196,0.011671203293860628
338,2F5DF476,04,169990,19808.494110681946,0.2469268474661046
339,2F5DF476,05,232599,19531.076118841753,0.2434686365706819
340,2F5DF476,06,391037,17077.60718174407,0.21288441615450973
341,2F5DF476,07,16326,1098.4383985523846,0.013692809224906755
342,2F5DF476,08,101081,19190.358474717337,0.23922135087245455
343,2F5DF476,09,7596,2447.7221967303954,0.03051258324505905
344,2F5DF476,10,316,100.24117916606295,0.001249576985481848
345,2F5DF476,11,105,15.13257897383454,0.0001886382679653472
346,2F5DF476,12,13,1.5750735634851902,1.9634402665110608e-05
347,32DCEC14,01,20152,3619.2036571643007,0.08970999979444026
348,32DCEC14,02,12095,3395.521651961916,0.08416554456573166
349,32DCEC14,03,15631,2647.8664767048385,0.06563325073201669
350,32DCEC14,04,19174,2234.296523785021,0.05538200103569731
351,32DCEC14,05,5914,496.59192071689955,0.0123091335347342
352,32DCEC14,06,9079,396.50364441997675,0.00982822334106526
353,32DCEC14,07,1335,89.82085397938462,0.0022264093307035587
354,32DCEC14,08,12746,2419.844571370952,0.059981221440949306
355,32DCEC14,09,22301,7186.23653360776,0.17812683093326265
356,32DCEC14,10,41108,13040.235421387708,0.32323119331967365
357,32DCEC14,11,15211,2192.206274009497,0.05433870072535538
358,32DCEC14,12,21666,2625.0418328053947,0.06506749124637017
359,3558066B,01,2875,516.3363693106077,0.10739368552282173
360,3558066B,02,1538,431.77447711595096,0.08980551277858358
361,3558066B,03,1760,298.1411937176455,0.06201089735797873
362,3558066B,04,1520,177.12166038141396,0.03683983741001763
363,3558066B,05,1008,84.64062497170016,0.017604548509341497
364,3558066B,06,717,31.31326280968425,0.006512899146280635
365,3558066B,07,1080,72.66406164624374,0.01511352259703646
366,3558066B,08,2323,441.02455196098555,0.09172945168355856
367,3558066B,09,3419,1101.7327791760429,0.22915128712507987
368,3558066B,10,2762,876.158660938816,0.18223374004544815
369,3558066B,11,2912,419.6768568743446,0.08728930803101514
370,3558066B,12,2949,357.29937990137125,0.07431530979283811
371,36171C2B,01,1824,327.5817522165386,0.19863512988702375
372,36171C2B,02,1315,369.1699853104522,0.22385290843080763
373,36171C2B,03,914,154.83014264654997,0.09388406187745876
374,36171C2B,04,523,60.943834460183886,0.036954398075903346
375,36171C2B,05,437,36.694397929199376,0.02225031293554655
376,36171C2B,06,297,12.970765766354564,0.007865058799218191
377,36171C2B,07,284,19.107956951419652,0.011586455854879201
378,36171C2B,08,363,68.91601909678766,0.04178847665341936
379,36171C2B,09,435,140.17366450470274,0.0849968408412036
380,36171C2B,10,484,153.53395796321033,0.09309809681319428
381,36171C2B,11,1131,162.99949351816062,0.09883769577341033
382,36171C2B,12,1174,142.24125873320102,0.08625056405793496
383,36B3872D,01,35624,6397.901502720378,0.08872649302047786
384,36B3872D,02,24659,6922.70925305737,0.09600455930167472
385,36B3872D,03,33336,5647.065246461039,0.07831384946505746
386,36B3872D,04,40707,4743.48120338567,0.06578289017203723
387,36B3872D,05,30884,2593.2947039940354,0.03596397105459242
388,36B3872D,06,20044,875.3738350869054,0.01213973838705122
389,36B3872D,07,18830,1266.911371109972,0.017569605108574585
390,36B3872D,08,25624,4864.749513322554,0.06746464658086052
391,36B3872D,09,53999,17400.546458826306,0.24131185253087964
392,36B3872D,10,37835,12001.977891607568,0.1664441703547417
393,36B3872D,11,35393,5100.832072580247,0.07073865408743556
394,36B3872D,12,35435,4293.287055545979,0.0595395699366172
395,39F29B55,01,1155867,207588.23310815447,0.023221130017479195
396,39F29B55,02,1875999,526663.5157965195,0.05891336802988222
397,39F29B55,03,4867102,824479.3183099657,0.09222748881543547
398,39F29B55,04,10021322,1167758.6788531528,0.13062723115216687
399,39F29B55,05,16473145,1383231.4365569819,0.15473033587515253
400,39F29B55,06,33083847,1444858.013760647,0.1616239769084232
401,39F29B55,07,20278462,1364366.123017603,0.15262003370648294
402,39F29B55,08,3018039,572978.6042943525,0.06409424305192117
403,39F29B55,09,312125,100578.6322609893,0.01125087612984223
404,39F29B55,10,158906,50407.98992583037,0.005638713093037583
405,39F29B55,11,3548043,511343.246667246,0.05719961982736112
406,39F29B55,12,6482140,785372.8729853763,0.08785298339281544
407,3AC46C54,01,86923,15610.958688551635,0.11758744905800152
408,3AC46C54,02,45703,12830.551968550264,0.0966444089749828
409,3AC46C54,03,42293,7164.366764716125,0.053964630154117524
410,3AC46C54,04,38121,4442.141325920975,0.033459832755385895
411,3AC46C54,05,33238,2790.957433342629,0.021022511913819902
412,3AC46C54,06,50624,2210.8823102893384,0.016653173979957806
413,3AC46C54,07,47622,3204.081429367981,0.024134312912492337
414,3AC46C54,08,82237,15612.800723037266,0.11760132393529532
415,3AC46C54,09,92995,29966.551564631794,0.22571902378642708
416,3AC46C54,10,64260,20384.487889908876,0.15354341646461023
417,3AC46C54,11,68680,9898.147846885298,0.07455646888411423
418,3AC46C54,12,71348,8644.488354426258,0.06511344718079534
419,3EF081A8,01,1651,296.51177242845677,0.13718478609349036
420,3EF081A8,02,1059,297.30115166826533,0.13755000202158948
421,3EF081A8,03,1998,338.4580142317362,0.15659172620274736
422,3EF081A8,04,563,65.60493078601057,0.030352920974591812
423,3EF081A8,05,561,47.10653830270218,0.02179441419048632
424,3EF081A8,06,603,26.33458504078048,0.012184016796675365
425,3EF081A8,07,696,46.82795083869041,0.021665522304185232
426,3EF081A8,08,841,159.6649368055053,0.0738709293830108
427,3EF081A8,09,1004,323.52726244303807,0.14968383187675813
428,3EF081A8,10,871,276.2976805494963,0.1278324900690266
429,3EF081A8,11,961,138.49912756052376,0.06407830971739867
430,3EF081A8,12,1199,145.27024635528792,0.06721105037003991
431,3F9E1C51,01,1,0.17959525889064615,2.5981298895620166e-06
432,3F9E1C51,04,2484,289.45408183383705,0.004187411774194616
433,3F9E1C51,05,1456,122.258680514678,0.0017686654651446485
434,3F9E1C51,06,276,12.05364091418808,0.0001743750081747328
435,3F9E1C51,07,27321,1838.1989150342827,0.02659245891907997
436,3F9E1C51,08,174879,33201.0041422235,0.4803051136105236
437,3F9E1C51,09,80649,25988.197399171888,0.3759604393551339
438,3F9E1C51,10,22585,7164.3893400807965,0.10364423983072574
439,3F9E1C51,11,3529,508.5987733205914,0.007357686850538725
440,3F9E1C51,12,4,0.48463801953390473,7.011056594405225e-06
441,407E2CA8,01,14916,2678.8428816128776,0.1831919306897488
442,407E2CA8,02,14389,4039.53377842745,0.27624240191012445
443,407E2CA8,03,11421,1934.699189459789,0.1323038697990533
444,407E2CA8,04,5910,688.6769821408925,0.04709498524378604
445,407E2CA8,05,2569,215.7160372542636,0.014751681637094621
446,407E2CA8,06,2227,97.25890694165527,0.006651023492907935
447,407E2CA8,07,2065,138.9363771291605,0.009501125782339954
448,407E2CA8,08,2593,492.2844008759516,0.03366473280829921
449,407E2CA8,09,2680,863.5986686726513,0.05905695647218699
450,407E2CA8,10,3932,1247.3047989903782,0.08529659423253053
451,407E2CA8,11,4390,632.6859209060347,0.043266051983315776
452,407E2CA8,12,13153,1593.610967732362,0.1089786459486124
453,42393721,01,28336,5089.011255925348,0.0981410151642948
454,42393721,02,19169,5381.459656590158,0.10378084999291713
